,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,Measured,pitzer_25C,pitzer_25C,pitzer_25C,pitzer,pitzer,pitzer,pitzer,pitzer,pitzer,MyAMI,MyAMI,MyAMI,MyAMI,MyAMI,MyAMI,MyAMI,csys_mid,csys_mid,csys_mid,csys_mid,csys_mid,csys_mid,csys_mid,Uncertainties,Uncertainties,Uncertainties,Uncertainties
9,2008,25.0,32.8,50.98,9.88,5.15991902834008,10.196015479401902,1.08869049152881,"2x standard error, pooled specimens",,,8.12,,2248.0,6.0,,This Study,Orbulina,universa,,x,389.851428571429,22.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,n guessed,This Study,8.86610041687122,1.9760029999311655,8.12,1931.626265643585,2248.0,1931.626265643585,2248.0,223.7061949147213,1698.5893669666507,9.330703762212737,8.12,1930.8978678478315,2248.0,224.21453088145296,1697.4644344569206,9.21890250945795,8.12,3.839520025778997e-07,1931.2620667457081,2248.0,223.9603628980871,1698.0269007117856,9.274803135835343,8.12,7.58577575029185e-09,0.8156978869124377,0.17390737381948942,0.544345245764405,1.1320279094033385
10,2008,26.0,33.2,50.98,9.88,5.15991902834008,10.16357899653687,0.825618896167573,"2x standard error, pooled specimens",,,8.052,,2242.0,12.7,,This Study,Orbulina,universa,,Mg26amb,394.605714285714,18.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,8.83789477959728,1.9697167611962396,8.052,1961.738737587015,2242.0,1961.738737587015,2242.0,200.39573931421492,1750.1268640362484,11.21613423655148,8.044097486960005,1961.7139611296263,2242.0,199.66731634068015,1750.9656615294728,11.080983259473273,8.052,3.898698865850924e-07,1961.7263493583207,2242.0,200.03152782744752,1750.5462627828606,11.148558748012377,8.048048743480003,8.952642790196341e-09,0.8143993675515255,0.1919557717965731,0.4128094480837865,0.8709518042438904
11,2008,22.0,33.0,24.34,17.89,1.36053661263276,2.855038405241031,0.285960197768684,"2x standard error, pooled specimens",,,8.17,,2306.0,12.0,,This Study,Orbulina,universa,,b10,392.228571428571,23.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,2.48264209151394,2.0984649576730434,8.17,1964.9070631564516,2306.0,1964.9070631564516,2306.0,237.8302124108111,1718.356963804146,8.719886941494465,8.194584236196658,1986.0381553859622,2306.000000000001,221.76706143842176,1755.6624087668895,8.608685180650879,8.17,3.2172905194475155e-07,1975.472609271207,2306.0000000000005,229.79863692461643,1737.0096862855178,8.664286061072673,8.182292118098328,6.572156278205164e-09,0.4316383975003276,0.09000282753931554,0.142980098884342,0.2965225763224897
12,2008,22.0,32.6,32.23,12.21,2.63963963963964,5.304116512140602,1.0201663216765,"2x standard error, pooled specimens",,,8.181,,2292.5,13.0,,This Study,Orbulina,universa,,b14,387.474285714286,19.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,4.61227522794835,2.0094093271249376,8.181,1949.9955675750318,2292.5,1949.9955675750318,2292.5000000000005,238.32406355242878,1703.3280983024883,8.343405720114603,8.205667499440493,1970.998105386309,2292.4999999999995,222.00466694883576,1740.741365113695,8.252073323778145,8.181,3.190655973302625e-07,1960.4968364806705,2292.5,230.16436525063227,1722.0347317080918,8.297739521946374,8.193333749720246,6.407170045693889e-09,0.5883294953405855,0.13497204293125767,0.51008316083825,1.071644954960854
13,2008,22.0,32.5,50.99,10.4,4.90288461538462,6.392226463203523,1.06207990133859,"2x standard error, pooled specimens",,,8.1,,2258.0,10.0,,This Study,Orbulina,universa,,b2,386.285714285714,13.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,5.55845779409002,1.3037684882784188,8.1,1954.816518562739,2258.0,1954.816518562739,2257.9999999999995,213.7152027803992,1731.1697748062215,9.93154097611852,8.1246050708313,1952.562740685516,2258.0,217.77761332637965,1724.9365033860688,9.84862397306763,8.1,3.822172324346674e-07,1953.6896296241275,2258.0,215.74640805338942,1728.053139096145,9.890082474593076,8.112302535415651,7.721425127754257e-09,0.645862650552926,0.17913006949812732,0.531039950669295,1.1570366575820883
14,2008,22.0,32.4,100.280571428571,9.89485714285714,10.1346153846153,12.171121787531304,1.3288148310504,"2x standard error, pooled specimens",,,7.89,,2227.0,8.0,,This Study,Orbulina,universa,,b3,385.097142857143,23.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,10.5835841630707,1.200945603323782,7.89,2005.4294447437262,2227.0,2005.4294447437262,2227.0000000000005,166.17946930201614,1823.3587577109147,15.891217730795555,7.914703428611125,1965.8385545481142,2227.0,202.33272736339626,1747.2133582708948,16.29246891382321,7.89,5.70878158730847e-07,1985.63399964592,2227.0,184.2560983327062,1785.2860579909047,16.091843322309384,7.902351714305562,1.2521267267399724e-08,0.8912086606057585,0.18582985166880017,0.6644074155252,1.377896645173424
15,2008,22.0,32.5,106.0,10.4,10.1923076923077,12.196563034635885,1.16863190371425,"2x standard error, pooled specimens",,,7.915,,2241.0,,,This Study,Orbulina,universa,,b16,386.285714285714,21.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,10.6057069866399,1.1966439203793688,7.915,2000.89784516372,2241.0,2000.89784516372,2240.9999999999995,179.1570911857459,1806.992399269129,14.748354708845188,7.939879725873115,1954.9125687235605,2241.0,220.708923971545,1719.0557952824502,15.147849469565392,7.915,5.981817523688546e-07,1977.9052069436402,2241.0,199.93300757864546,1763.0240972757897,14.948102089205289,7.9274398629365574,1.1818439519810871e-08,0.8921396193110709,0.1946808255220033,0.584315951857125,1.218861717228307
16,2011,20.0,33.3,12.6672258996294,10.1171235649312,1.25205803985014,1.5726811893592254,0.185109853611634,"2x standard error, pooled specimens",,,8.22135860645745,0.0171897459100244,2145.95908697015,38.5995405093485,,This Study,Orbulina,universa,,0.25x Mg,395.794285714286,21.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,1.36754886031237,1.25607690642477,8.22135860645745,1807.4692768931295,2145.95908697015,1807.4692768931295,2145.9590869701506,223.33939375242082,1576.935567601045,7.1943155396639344,8.262104489594117,1868.021163090269,2145.95908697015,173.77730269149632,1687.0540475543885,7.189812844384226,8.22135860645745,2.3753957662007443e-07,1837.7452199916993,2145.9590869701506,198.55834822195857,1631.9948075777168,7.19206419202408,8.241731548025783,5.731502048613718e-09,0.3203571639728707,0.06990766444414571,0.092554926805817,0.1930661941812992
17,2011,20.0,33.3,25.3514572058375,10.2192261828472,2.48076094532378,3.1195047651810963,0.348611438233017,"2x standard error, pooled specimens",,,8.22994274208262,0.0243044497158967,2198.92000682277,18.2010162664746,,This Study,Orbulina,universa,,0.5x Mg,395.794285714286,25.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,2.71261283928791,1.2574789888809499,8.22994274208262,1837.2154915757283,2198.92000682277,1837.2154915757283,2198.92000682277,242.31516685961415,1587.9590318250057,6.94129289110885,8.271305443919575,1876.6537379040135,2198.9200068227697,211.89570596276718,1657.8178199585416,6.940211982704715,8.22994274208262,2.893779210936433e-07,1856.934614739871,2198.92000682277,227.10543641119068,1622.8884258917737,6.940752436906783,8.250624093001097,5.615338057400166e-09,0.45118735633833323,0.09023747126766665,0.1743057191165085,0.35974932296809964
18,2011,20.0,33.3,51.6217813407124,10.3594110482248,4.98308070800592,5.283184251446268,0.656144210809906,"2x standard error, pooled specimens",,,8.06490884127367,0.0335284403842189,2156.70004012021,14.0188347601219,,This Study,Orbulina,universa,,1x Mg,395.794285714286,20.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,4.59407326212719,1.0602244998677617,8.06490884127367,1874.9711086032169,2156.70004012021,1874.9711086032169,2156.7000401202095,193.67902968733193,1671.0278642750707,10.26421464081469,8.105852173716025,1873.5882083947201,2156.7000401202104,198.75545106587168,1664.6038008779167,10.228956450931818,8.06490884127367,3.9646229865261137e-07,1874.2796584989685,2156.70004012021,196.2172403766018,1667.8158325764937,10.246585545873254,8.085380507494847,8.215225568224795e-09,0.5871674506837425,0.13129463339041036,0.328072105404953,0.6866628081929298
19,2011,20.0,33.3,52.0030900340504,10.2711976138965,5.06300160788382,6.711328993685045,0.640464202829367,"2x standard error, pooled specimens",,,8.14824679766031,0.00846065374971516,2185.38688669189,31.9098098009288,,This Study,Orbulina,universa,,amb,395.794285714286,24.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,5.8359382553783,1.3255632751991513,8.14824679766031,1852.1373426872526,2185.38688669189,1852.1373426872526,2185.3868866918897,227.51849617475239,1616.439681076505,8.179165435995309,8.189782892920462,1850.3326192234872,2185.38688669189,233.31754887324905,1608.8561400994129,8.158930250825351,8.14824679766031,3.975456581132466e-07,1851.2349809553698,2185.38688669189,230.41802252400072,1612.647910587959,8.169047843410329,8.169014845290386,6.776183444956813e-09,0.6617871932740298,0.1350867451525004,0.3202321014146835,0.662450573691967
20,2011,20.0,33.3,103.898774367425,10.2842281089708,10.1027294675422,9.842012665974664,0.607332195850819,"2x standard error, pooled specimens",,,8.0236901817864,4.40011075756932e-05,2194.80639358126,48.6764122086302,,This Study,Orbulina,universa,,2x Mg,395.794285714286,28.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,8.55827188345623,0.9741934293692451,8.0236901817864,1893.7810821303167,2194.80639358126,1893.7810821303167,2194.806393581261,214.13488402044416,1669.1495122240924,10.496685885780263,8.065916265033998,1843.9288192402685,2194.80639358126,260.2634220652545,1572.9652959162945,10.700101258719588,8.0236901817864,6.080953768564286e-07,1868.8549506852926,2194.8063935812606,237.19915304284933,1621.0574040701936,10.598393572249925,8.044803223410199,9.0197972739637e-09,0.8014123928807976,0.1514527063691272,0.3036660979254095,0.6230713665438452
21,2011,20.0,33.3,102.979100757878,10.2699546465263,10.0272205966079,10.513062008187056,0.883425457088486,"2x standard error, pooled specimens",,,8.0236901817864,4.40011075756932e-05,2194.80639358126,48.6764122086302,,This Study,Orbulina,universa,,2x Mgb,395.794285714286,23.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,9.14179305059744,1.0484522512393424,8.0236901817864,1894.469595809225,2194.80639358126,1894.469595809225,2194.806393581261,213.57053772566772,1670.3828311864515,10.516226897105836,8.065893062155027,1845.3760911842078,2194.80639358126,259.08384413404815,1575.5760436408443,10.716203409315256,8.0236901817864,6.042859097351998e-07,1869.9228434967163,2194.8063935812606,236.32719092985792,1622.979437413648,10.616215153210547,8.044791621970713,9.020038225747095e-09,0.8282829224836961,0.17270892825516937,0.441712728544243,0.9160561314783024
22,2013,20.0,33.3,25.27,4.97,5.08450704225352,5.545190412317736,0.740696368598991,"2x standard error, pooled specimens",8.0782,0.01384557691113,,,2198.19272142688,3.41593120224169,,This Study,Orbulina,universa,,Kh1,395.794285714286,23.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,4.82190470636325,1.0906053165500258,7.9393407558417755,2000.4982125687866,2198.19272142688,2000.4982125687866,2198.19272142688,139.13162922381537,1845.5766657455297,15.789917599441429,7.978806862272585,2034.2420383032302,2198.19272142688,111.66112283876156,1907.1831864015764,15.397729062892417,7.939449289758256,2.6163257181720463e-07,2017.3701254360085,2198.19272142688,125.39637603128847,1876.3799260735532,15.593823331166924,7.959128076015421,1.0986817838853935e-08,0.6015508239991602,0.1254320175917354,0.3703481842994955,0.7680551251658762
23,2013,20.0,33.3,25.01,4.91,5.09368635437882,6.093398999623494,0.778251462673238,"2x standard error, pooled specimens",8.526,0.0246170672502792,,,2470.06654394675,8.33738813921276,,This Study,Orbulina,universa,,Kh2,395.794285714286,26.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,5.29860782575956,1.1962650575030527,8.387138364444462,1969.2399439807857,2470.06654394675,1969.2399439807857,2470.066543946751,344.80350419651006,1619.5352233701276,4.901216414147978,8.430320569181925,2040.3421539404083,2470.06654394675,285.7141931091722,1749.5914784659628,5.036482365273235,8.387247817016709,2.602675680524476e-07,2004.791048960597,2470.0665439467502,315.25884865284115,1684.5633509180452,4.9688493897106065,8.408784193099317,3.901358023632437e-09,0.6305853874931399,0.12366796906976876,0.389125731336619,0.8014194455560875
25,2014,22.0,33.3,75.5844358571572,27.2179823555702,2.77700363200099,7.667295967791503,1.0850344186173,"2x standard error, pooled specimens",8.04,0.0115470053837933,,,2309.25,4.78713553878169,,This Study,Orbulina,universa,,kh18,395.794285714286,18.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,6.66721388503609,2.7609960172312698,7.901598140863709,2069.67460261341,2309.25,2069.67460261341,2309.2499999999995,180.8281760506715,1872.4597358932,16.386690669538808,7.926332683960471,2025.004621697109,2309.2500000000005,221.99298955302018,1786.3353286621902,16.67630348189861,7.901564621109972,5.818523995380337e-07,2047.3396121552596,2309.25,201.41058280184583,1829.397532277695,16.53149707571871,7.913948652535222,1.2191337309100452e-08,0.7073513848889721,0.16672432031222925,0.54251720930865,1.144611259441974
26,2014,22.0,33.3,50.1873475690631,21.8095331290073,2.30116560827763,4.884818792047968,0.705846735177464,"2x standard error, pooled specimens",8.005,0.00999999999999979,,,2226.0,6.37704215656966,,This Study,Orbulina,universa,,kh21,395.794285714286,13.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",30% H2O2 and one part 0.1N NaOH,,This Study,4.24766851482432,2.1227584726959927,7.866438701060552,2030.35780300029,2226.0,2030.35780300029,2226.0000000000005,146.57903123894044,1865.4856264062282,18.293145355121233,7.890439607711678,2015.479911305659,2226.0,161.57547340109247,1835.6162295333731,18.28820837119335,7.866432182826835,4.505329564286406e-07,2022.9188571529744,2226.0,154.07725232001644,1850.5509279698008,18.29067686315729,7.878435895269257,1.3230129790420866e-08,0.5645966839069273,0.15659094567564313,0.352923367588732,0.7689539611903476
27,2014,22.0,33.3,52.6548580814198,10.4068670983217,5.05962626253883,5.920402366999772,0.381516834989754,"2x standard error, pooled specimens",7.89059044771673,0.0656434991737444,,,2228.33322238249,10.4721853816033,,This Study,Orbulina,universa,,kh1,704.877647159927,6.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",,have 2 x boron -> beware the alkalinities,This Study,5.14817597130415,1.1701264203710215,7.751950359961363,2052.6301127695215,2228.33322238249,2052.6301127695215,2228.333222382489,108.74806889165461,1919.4046778618583,24.47736601600796,7.772204627945365,2050.5549940565716,2228.33322238249,112.41818769661066,1913.9554927940321,24.181313565928885,7.75198817710455,4.0089535100918943e-07,2051.5925534130465,2228.3332223824896,110.58312829413264,1916.680085327945,24.329339790968422,7.762096402524957,1.729432425812931e-08,0.6215695146076987,0.25375469174304616,0.25375469174304616,0.6522972015504467
28,2014,22.0,33.3,51.7155282277897,10.2309618626653,5.05480608001376,5.58642972317349,0.698414333191852,"2x standard error, pooled specimens",8.25524879062576,0.00978555509556218,,,2471.49988904916,7.02376916856849,,This Study,Orbulina,universa,,kh2,690.860639994253,6.0,"treatments of buffered peroxide, made up from one part 30% H2O2 and one part 0.1N NaOH, in a 80°C water bath for 30 minutes, followed by multiple rinses with nanopure water.",,have 2 x boron -> beware the alkalinities,This Study,4.8577649766726,1.1051719165373566,8.116601985878736,2064.34596134543,2471.49988904916,2064.34596134543,2471.499889049159,237.89440679864381,1816.464239218661,9.987315328125783,8.138136676741581,2062.534702998326,2471.49988904916,243.14353439044527,1809.5231823487168,9.867986259163766,8.116641569221807,3.961704041778761e-07,2063.4403321718783,2471.4998890491597,240.51897059454456,1812.993710783689,9.927650793644775,8.127389122981693,7.457802482334651e-09,0.6037835326331972,0.24649359500773482,0.349207166595926,0.8976655996671847
